0.018934
0.069965
0.391352
-0.117487
-0.587746
-0.870815
-0.866287
-0.678739
-0.925113
-0.582642
-0.050476
0.493819
0.326635
0.455768
0.333095
-0.164752
0.041604
-0.193946
-0.101506
0.179881
0.239655
0.151979
-0.335402
-0.050969
-0.108223
-0.031757
0.06874
-0.147301
-0.113761
-0.044111
0.091679
0.020029
0.026513
0.133619
0.141608
0.160509
0.103914
0.04934
0.121381
0.205483
0.01419
0.025185
-0.039542
-0.107496
-0.213886
-0.082701
-0.311732
-0.32287
-0.185573
-0.037644
-0.094108
0.097805
0.205119
0.021891
-0.054351
0.102397
0.123952
0.173929
0.059666
0.009359
0.19035
0.22933
0.136857
0.171457
0.122279
-0.087242
-0.158586
-0.152696
-0.011406
0.026596
-0.218206
-0.314948
-0.37687
-0.092527
0.167827
-0.019031
-0.032493
0.082948
-0.023597
0.167796
0.216104
0.139287
0.215505
0.077143
0.212955
0.355913
0.137626
0.091163
-0.030231
-0.053245
-0.200668
-0.090789
-0.123353
0.145476
-0.265933
-0.585098
-0.269143
0.068833
0.149574
0.07341
-0.002002
